itemID	List	bigSize	smallSize	misSeg	xCoordsForWindowBoundaries	$sentImg	Width	$Sentence	$question	answerTF	$block	$condition	shrunk	$TargetWord	$VowelLocation
22	3	50	25	True	[5,155,245,425,545,755,815,905,995,1295,1445,1535,1625,1685,1865,2045,2285]	item_22_shrunk_sizes_50_25_sent.png	75	ศาสนา/พุทธ/มี/(นิกาย)/ที่/สำคัญ/อยู่๒นิกาย/อัน/เกิด/จาก/การสังคายนา/ครั้งที่๒/เป็น/เหตุ/ให้/มีการถือ/พระวินัย/แตกต่างกัน	การสังคายนาครั้งที่๒ทําให้ศาสนาพุทธมีนิกายที่สําคัญอยู่๒นิกาย ที่มีการถือพระวินัยแตกต่างกัน	True	target	mh	True	นิกาย	Above
22	4	50	50	False	[5,155,245,275,395,425,545,755,815,905,995,1295,1445,1535,1625,1685,1865,2045,2285]	item_22_notShrunk_sizes_50_50_sent.png	75	ศาสนา/พุทธ/มี/(นิกาย)/ที่/สำคัญ/อยู่๒นิกาย/อัน/เกิด/จาก/การสังคายนา/ครั้งที่๒/เป็น/เหตุ/ให้/มีการถือ/พระวินัย/แตกต่างกัน	การสังคายนาครั้งที่๒ทําให้ศาสนาพุทธมีนิกายที่สําคัญอยู่๒นิกาย ที่มีการถือพระวินัยแตกต่างกัน	True	target	MH	False	นิกาย	Above
23	1	50	50	True	[5,185,395,455,545,755,785,845,1085,1145,1235,1295,1415]	item_23_notShrunk_sizes_50_50_sent.png	47	สติปัญญา/พัฒนาการ/มา/จาก/พฤติกรรม/ที่/เป็น/(รูปธรรม)/มอง/เห็น/ได้/ง่ายๆ	สติปัญญาพัฒนาการมาจากพฤติกรรมทมองเห็นได้ง่ายเรียกว่า รูปธรรม	True	target	mH	False	รูปธรรม	Below
23	2	50	25	False	[5,185,395,455,545,755,785,875,1055,1145,1235,1295,1415]	item_23_shrunk_sizes_50_25_sent.png	47	สติปัญญา/พัฒนาการ/มา/จาก/พฤติกรรม/ที่/เป็น/(รูปธรรม)/มอง/เห็น/ได้/ง่ายๆ	สติปัญญาพัฒนาการมาจากพฤติกรรมทมองเห็นได้ง่ายเรียกว่า รูปธรรม	True	target	Mh	True	รูปธรรม	Below
23	3	50	25	True	[5,185,395,455,545,755,785,845,1085,1145,1235,1295,1415]	item_23_shrunk_sizes_50_25_sent.png	47	สติปัญญา/พัฒนาการ/มา/จาก/พฤติกรรม/ที่/เป็น/(รูปธรรม)/มอง/เห็น/ได้/ง่ายๆ	สติปัญญาพัฒนาการมาจากพฤติกรรมทมองเห็นได้ง่ายเรียกว่า รูปธรรม	True	target	mh	True	รูปธรรม	Below
23	4	50	50	False	[5,185,395,455,545,755,785,875,1055,1145,1235,1295,1415]	item_23_notShrunk_sizes_50_50_sent.png	47	สติปัญญา/พัฒนาการ/มา/จาก/พฤติกรรม/ที่/เป็น/(รูปธรรม)/มอง/เห็น/ได้/ง่ายๆ	สติปัญญาพัฒนาการมาจากพฤติกรรมทมองเห็นได้ง่ายเรียกว่า รูปธรรม	True	target	MH	False	รูปธรรม	Below
24	1	50	25	False	[5,185,215,305,365,395,485,545,605,665,725,815,935,1025,1175,1235,1325,1505,1715]	item_24_shrunk_sizes_50_25_sent.png	56	นักเรียน/ที่/สอบ/ได้/ที่/หนึ่ง/จะ/ได้/รับ/ทุน/การ/ศึกษา/และ/(วุฒิบัตร)/ใน/งาน/ประจำปี/โรงเรียน	โรงเรียนจะให้รับทุนการศึกษาและวุฒิบัตรแก่นักเรียนที่สอบได้ ที่หนึ่ง	True	target	Mh	True	วุฒิบัตร	Below
24	2	50	25	True	[5,185,215,305,365,395,485,545,605,665,725,815,935,995,1205,1235,1325,1505,1715]	item_24_shrunk_sizes_50_25_sent.png	56	นักเรียน/ที่/สอบ/ได้/ที่/หนึ่ง/จะ/ได้/รับ/ทุน/การ/ศึกษา/และ/(วุฒิบัตร)/ใน/งาน/ประจำปี/โรงเรียน	โรงเรียนจะให้รับทุนการศึกษาและวุฒิบัตรแก่นักเรียนที่สอบได้ ที่หนึ่ง	True	target	mh	True	วุฒิบัตร	Below
24	3	50	50	False	[5,185,215,305,365,395,485,545,605,665,725,815,935,1025,1175,1235,1325,1505,1715]	item_24_notShrunk_sizes_50_50_sent.png	56	นักเรียน/ที่/สอบ/ได้/ที่/หนึ่ง/จะ/ได้/รับ/ทุน/การ/ศึกษา/และ/(วุฒิบัตร)/ใน/งาน/ประจำปี/โรงเรียน	โรงเรียนจะให้รับทุนการศึกษาและวุฒิบัตรแก่นักเรียนที่สอบได้ ที่หนึ่ง	True	target	MH	False	วุฒิบัตร	Below
24	4	50	50	True	[5,185,215,305,365,395,485,545,605,665,725,815,935,995,1205,1235,1325,1505,1715]	item_24_notShrunk_sizes_50_50_sent.png	56	นักเรียน/ที่/สอบ/ได้/ที่/หนึ่ง/จะ/ได้/รับ/ทุน/การ/ศึกษา/และ/(วุฒิบัตร)/ใน/งาน/ประจำปี/โรงเรียน	โรงเรียนจะให้รับทุนการศึกษาและวุฒิบัตรแก่นักเรียนที่สอบได้ ที่หนึ่ง	True	target	mH	False	วุฒิบัตร	Below
25	1	50	50	False	[5,95,335,395,485,545,725,815,875,935,1025,1085,1145,1265,1325,1385,1475,1565,1685,1775,1865,1925,1985,2045]	item_25_notShrunk_sizes_50_50_sent.png	68	ขนม/ช็อคโกแลต/ใน/ช่วง/วัน/อีสเตอร์/เป็น/รูป/ไข่/ข้าง/ใน/มัก/กลวง/ไว้/ใส่/ขนม/และ/(ลูกอม)/เพื่อ/มอบ/ให้/แก่/กัน	ขนมช็อคโกแลตในช่วงวันอีสเตอร์เป็นรูปสี่เหลี่ยมสามารถใส่ ขนมและลูกอมเพื่อมอบให้แก่กัน	False	target	MH	False	ลูกอม	Below
25	2	50	50	True	[5,95,335,395,485,545,725,815,875,935,1025,1085,1145,1265,1325,1385,1475,1535,1715,1775,1865,1925,1985,2045]	item_25_notShrunk_sizes_50_50_sent.png	68	ขนม/ช็อคโกแลต/ใน/ช่วง/วัน/อีสเตอร์/เป็น/รูป/ไข่/ข้าง/ใน/มัก/กลวง/ไว้/ใส่/ขนม/และ/(ลูกอม)/เพื่อ/มอบ/ให้/แก่/กัน	ขนมช็อคโกแลตในช่วงวันอีสเตอร์เป็นรูปสี่เหลี่ยมสามารถใส่ ขนมและลูกอมเพื่อมอบให้แก่กัน	False	target	mH	False	ลูกอม	Below
25	3	50	25	False	[5,95,335,395,485,545,725,815,875,935,1025,1085,1145,1265,1325,1385,1475,1565,1685,1775,1865,1925,1985,2045]	item_25_shrunk_sizes_50_25_sent.png	68	ขนม/ช็อคโกแลต/ใน/ช่วง/วัน/อีสเตอร์/เป็น/รูป/ไข่/ข้าง/ใน/มัก/กลวง/ไว้/ใส่/ขนม/และ/(ลูกอม)/เพื่อ/มอบ/ให้/แก่/กัน	ขนมช็อคโกแลตในช่วงวันอีสเตอร์เป็นรูปสี่เหลี่ยมสามารถใส่ ขนมและลูกอมเพื่อมอบให้แก่กัน	False	target	Mh	True	ลูกอม	Below
25	4	50	25	True	[5,95,335,395,485,545,725,815,875,935,1025,1085,1145,1265,1325,1385,1475,1535,1715,1775,1865,1925,1985,2045]	item_25_shrunk_sizes_50_25_sent.png	68	ขนม/ช็อคโกแลต/ใน/ช่วง/วัน/อีสเตอร์/เป็น/รูป/ไข่/ข้าง/ใน/มัก/กลวง/ไว้/ใส่/ขนม/และ/(ลูกอม)/เพื่อ/มอบ/ให้/แก่/กัน	ขนมช็อคโกแลตในช่วงวันอีสเตอร์เป็นรูปสี่เหลี่ยมสามารถใส่ ขนมและลูกอมเพื่อมอบให้แก่กัน	False	target	mh	True	ลูกอม	Below
26	1	50	50	False	[5,65,95,215,275,305,455,515,605,755,875,995,1085,1205,1295,1445,1535,1625,1895]	item_26_notShrunk_sizes_50_50_sent.png	62	สิ่ง/ที่/สำคัญ/ต่อ/ผู้/ส่งออก/คือ/การ/บริหาร/ความ/เสี่ยง/จาก/(อัตรา)/แลก/เปลี่ยน/เงิน/ตรา/ต่างประเทศ	การบริหารความเสี่ยงจากอัตราแลกเปลี่ยนเงินตราต่าง ประเทศไม่จําเป็นต่อผู้ส่งออก	False	target	MH	False	อัตรา	Above
26	2	50	50	True	[5,65,95,215,275,305,455,515,605,755,875,995,1055,1235,1295,1445,1535,1625,1895]	item_26_notShrunk_sizes_50_50_sent.png	62	สิ่ง/ที่/สำคัญ/ต่อ/ผู้/ส่งออก/คือ/การ/บริหาร/ความ/เสี่ยง/จาก/(อัตรา)/แลก/เปลี่ยน/เงิน/ตรา/ต่างประเทศ	การบริหารความเสี่ยงจากอัตราแลกเปลี่ยนเงินตราต่าง ประเทศไม่จําเป็นต่อผู้ส่งออก	False	target	mH	False	อัตรา	Above
26	3	50	25	False	[5,65,95,215,275,305,455,515,605,755,875,995,1085,1205,1295,1445,1535,1625,1895]	item_26_shrunk_sizes_50_25_sent.png	62	สิ่ง/ที่/สำคัญ/ต่อ/ผู้/ส่งออก/คือ/การ/บริหาร/ความ/เสี่ยง/จาก/(อัตรา)/แลก/เปลี่ยน/เงิน/ตรา/ต่างประเทศ	การบริหารความเสี่ยงจากอัตราแลกเปลี่ยนเงินตราต่าง ประเทศไม่จําเป็นต่อผู้ส่งออก	False	target	Mh	True	อัตรา	Above
26	4	50	25	True	[5,65,95,215,275,305,455,515,605,755,875,995,1055,1235,1295,1445,1535,1625,1895]	item_26_shrunk_sizes_50_25_sent.png	62	สิ่ง/ที่/สำคัญ/ต่อ/ผู้/ส่งออก/คือ/การ/บริหาร/ความ/เสี่ยง/จาก/(อัตรา)/แลก/เปลี่ยน/เงิน/ตรา/ต่างประเทศ	การบริหารความเสี่ยงจากอัตราแลกเปลี่ยนเงินตราต่าง ประเทศไม่จําเป็นต่อผู้ส่งออก	False	target	mh	True	อัตรา	Above
27	1	50	50	False	[5,95,275,395,455,545,665,785,815,905,995,1205,1295,1355,1445,1535,1895,1985,2045,2105,2225,2315]	item_27_notShrunk_sizes_50_50_sent.png	76	การ/ออกแบบ/(กังหัน)/ลม/ต้อง/อาศัย/ความ/รู้/ทาง/ด้าน/พลศาสตร์/ของ/ลม/และ/หลัก/วิศวกรรมศาสตร์/เพื่อ/ให้/ได้/กำลัง/งาน	ความรู้ทางด้านพลศาสตร์ของลมและหลักวิศวกรรมศาสตร์เป็น ศาสตร์ที่ใช้ในการออกแบบกังหันลม	True	target	MH	False	กังหัน	Above
27	2	50	50	True	[5,95,245,425,455,545,665,785,815,905,995,1205,1295,1355,1445,1535,1895,1985,2045,2105,2225,2315]	item_27_notShrunk_sizes_50_50_sent.png	76	การ/ออกแบบ/(กังหัน)/ลม/ต้อง/อาศัย/ความ/รู้/ทาง/ด้าน/พลศาสตร์/ของ/ลม/และ/หลัก/วิศวกรรมศาสตร์/เพื่อ/ให้/ได้/กำลัง/งาน	ความรู้ทางด้านพลศาสตร์ของลมและหลักวิศวกรรมศาสตร์เป็น ศาสตร์ที่ใช้ในการออกแบบกังหันลม	True	target	mH	False	กังหัน	Above
27	3	50	25	False	[5,95,275,395,455,545,665,785,815,905,995,1205,1295,1355,1445,1535,1895,1985,2045,2105,2225,2315]	item_27_shrunk_sizes_50_25_sent.png	76	การ/ออกแบบ/(กังหัน)/ลม/ต้อง/อาศัย/ความ/รู้/ทาง/ด้าน/พลศาสตร์/ของ/ลม/และ/หลัก/วิศวกรรมศาสตร์/เพื่อ/ให้/ได้/กำลัง/งาน	ความรู้ทางด้านพลศาสตร์ของลมและหลักวิศวกรรมศาสตร์เป็น ศาสตร์ที่ใช้ในการออกแบบกังหันลม	True	target	Mh	True	กังหัน	Above
27	4	50	25	True	[5,95,245,425,455,545,665,785,815,905,995,1205,1295,1355,1445,1535,1895,1985,2045,2105,2225,2315]	item_27_shrunk_sizes_50_25_sent.png	76	การ/ออกแบบ/(กังหัน)/ลม/ต้อง/อาศัย/ความ/รู้/ทาง/ด้าน/พลศาสตร์/ของ/ลม/และ/หลัก/วิศวกรรมศาสตร์/เพื่อ/ให้/ได้/กำลัง/งาน	ความรู้ทางด้านพลศาสตร์ของลมและหลักวิศวกรรมศาสตร์เป็น ศาสตร์ที่ใช้ในการออกแบบกังหันลม	True	target	mh	True	กังหัน	Above
28	1	50	50	True	[5,95,215,365,455,545,605,725,785,965,1145,1295,1508,1538,1628,1778,1898,1958,2018,2168]	item_28_notShrunk_sizes_50_50_sent.png	68	การ/บำบัด/น้ำเสีย/โดย/การ/ใช้/กังหัน/น้ำ/ชัยพัฒนา/สามารถ/ปรับปรุง/(คุณภาพ)/น้ำ/ตาม/สถานที่/ต่างๆ/ทั่ว/ทุก/ภูมิภาค	กังหันนํ้าชัยพัฒนาสามารถช่วยบําบัดนํ้าเสียโดยการปรับปรุง คุณภาพนํ้า	True	target	mH	False	คุณภาพ	Below
28	2	50	25	False	[5,95,215,365,455,545,605,725,785,965,1145,1325,1478,1538,1628,1778,1898,1958,2018,2168]	item_28_shrunk_sizes_50_25_sent.png	68	การ/บำบัด/น้ำเสีย/โดย/การ/ใช้/กังหัน/น้ำ/ชัยพัฒนา/สามารถ/ปรับปรุง/(คุณภาพ)/น้ำ/ตาม/สถานที่/ต่างๆ/ทั่ว/ทุก/ภูมิภาค	กังหันนํ้าชัยพัฒนาสามารถช่วยบําบัดนํ้าเสียโดยการปรับปรุง คุณภาพนํ้า	True	target	Mh	True	คุณภาพ	Below
28	3	50	25	True	[5,95,215,365,455,545,605,725,785,965,1145,1295,1508,1538,1628,1778,1898,1958,2018,2168]	item_28_shrunk_sizes_50_25_sent.png	68	การ/บำบัด/น้ำเสีย/โดย/การ/ใช้/กังหัน/น้ำ/ชัยพัฒนา/สามารถ/ปรับปรุง/(คุณภาพ)/น้ำ/ตาม/สถานที่/ต่างๆ/ทั่ว/ทุก/ภูมิภาค	กังหันนํ้าชัยพัฒนาสามารถช่วยบําบัดนํ้าเสียโดยการปรับปรุง คุณภาพนํ้า	True	target	mh	True	คุณภาพ	Below
28	4	50	50	False	[5,95,215,365,455,545,605,725,785,965,1145,1325,1478,1538,1628,1778,1898,1958,2018,2168]	item_28_notShrunk_sizes_50_50_sent.png	68	การ/บำบัด/น้ำเสีย/โดย/การ/ใช้/กังหัน/น้ำ/ชัยพัฒนา/สามารถ/ปรับปรุง/(คุณภาพ)/น้ำ/ตาม/สถานที่/ต่างๆ/ทั่ว/ทุก/ภูมิภาค	กังหันนํ้าชัยพัฒนาสามารถช่วยบําบัดนํ้าเสียโดยการปรับปรุง คุณภาพนํ้า	True	target	MH	False	คุณภาพ	Below
29	1	50	25	True	[5,215,275,395,545,605,665,755,1025,1085,1328,1478,1508,1598,1688,1778,1868,1958]	item_29_shrunk_sizes_50_25_sent.png	64	ประชาชน/ใน/หลาย/จังหวัด/ได้/รับ/ความ/(เดือดร้อน)/จาก/สถานการณ์/น้ำท่วม/ที่/เกิด/จาก/พายุ/โซน/ร้อน	สถานการณ์นํ้าท่วมได้สร้างความเดือดร้อนแก่ประชาชน ในหลายจังหวัด	True	target	mh	True	เดือดร้อน	Above
29	2	50	50	False	[5,215,275,395,545,605,665,785,995,1085,1328,1478,1508,1598,1688,1778,1868,1958]	item_29_notShrunk_sizes_50_50_sent.png	64	ประชาชน/ใน/หลาย/จังหวัด/ได้/รับ/ความ/(เดือดร้อน)/จาก/สถานการณ์/น้ำท่วม/ที่/เกิด/จาก/พายุ/โซน/ร้อน	สถานการณ์นํ้าท่วมได้สร้างความเดือดร้อนแก่ประชาชน ในหลายจังหวัด	True	target	MH	False	เดือดร้อน	Above
29	3	50	50	True	[5,215,275,395,545,605,665,755,1025,1085,1328,1478,1508,1598,1688,1778,1868,1958]	item_29_notShrunk_sizes_50_50_sent.png	64	ประชาชน/ใน/หลาย/จังหวัด/ได้/รับ/ความ/(เดือดร้อน)/จาก/สถานการณ์/น้ำท่วม/ที่/เกิด/จาก/พายุ/โซน/ร้อน	สถานการณ์นํ้าท่วมได้สร้างความเดือดร้อนแก่ประชาชน ในหลายจังหวัด	True	target	mH	False	เดือดร้อน	Above
29	4	50	25	False	[5,215,275,395,545,605,665,785,995,1085,1328,1478,1508,1598,1688,1778,1868,1958]	item_29_shrunk_sizes_50_25_sent.png	64	ประชาชน/ใน/หลาย/จังหวัด/ได้/รับ/ความ/(เดือดร้อน)/จาก/สถานการณ์/น้ำท่วม/ที่/เกิด/จาก/พายุ/โซน/ร้อน	สถานการณ์นํ้าท่วมได้สร้างความเดือดร้อนแก่ประชาชน ในหลายจังหวัด	True	target	Mh	True	เดือดร้อน	Above
30	1	50	25	True	[5,125,155,245,305,485,575,725,815,1025,1085,1145,1205,1355,1475,1565,1625,1745,1955,2045,2135]	item_30_shrunk_sizes_50_25_sent.png	71	ปัญหา/ที่/เกิด/จาก/(วิกฤต)/ความ/ขัดแย้ง/ทาง/การเมือง/ได้/ส่ง/ผล/กระทบ/อย่าง/มาก/ต่อ/ระบบ/เศรษฐกิจ/ของ/ชาติ	ปัญหาที่เกิดจากวิกฤตความขัดแย้งทางการเมืองไม่ได้ส่งผล กระทบต่อระบบเศรษฐกิจของชาติ	False	target	mh	True	วิกฤต	Above
30	2	50	50	False	[5,125,155,245,335,455,575,725,815,1025,1085,1145,1205,1355,1475,1565,1625,1745,1955,2045,2135]	item_30_notShrunk_sizes_50_50_sent.png	71	ปัญหา/ที่/เกิด/จาก/(วิกฤต)/ความ/ขัดแย้ง/ทาง/การเมือง/ได้/ส่ง/ผล/กระทบ/อย่าง/มาก/ต่อ/ระบบ/เศรษฐกิจ/ของ/ชาติ	ปัญหาที่เกิดจากวิกฤตความขัดแย้งทางการเมืองไม่ได้ส่งผล กระทบต่อระบบเศรษฐกิจของชาติ	False	target	MH	False	วิกฤต	Above
30	3	50	50	True	[5,125,155,245,305,485,575,725,815,1025,1085,1145,1205,1355,1475,1565,1625,1745,1955,2045,2135]	item_30_notShrunk_sizes_50_50_sent.png	71	ปัญหา/ที่/เกิด/จาก/(วิกฤต)/ความ/ขัดแย้ง/ทาง/การเมือง/ได้/ส่ง/ผล/กระทบ/อย่าง/มาก/ต่อ/ระบบ/เศรษฐกิจ/ของ/ชาติ	ปัญหาที่เกิดจากวิกฤตความขัดแย้งทางการเมืองไม่ได้ส่งผล กระทบต่อระบบเศรษฐกิจของชาติ	False	target	mH	False	วิกฤต	Above
30	4	50	25	False	[5,125,155,245,335,455,575,725,815,1025,1085,1145,1205,1355,1475,1565,1625,1745,1955,2045,2135]	item_30_shrunk_sizes_50_25_sent.png	71	ปัญหา/ที่/เกิด/จาก/(วิกฤต)/ความ/ขัดแย้ง/ทาง/การเมือง/ได้/ส่ง/ผล/กระทบ/อย่าง/มาก/ต่อ/ระบบ/เศรษฐกิจ/ของ/ชาติ	ปัญหาที่เกิดจากวิกฤตความขัดแย้งทางการเมืองไม่ได้ส่งผล กระทบต่อระบบเศรษฐกิจของชาติ	False	target	Mh	True	วิกฤต	Above
31	1	50	50	True	[5,278,398,518,608,668,788,848,878,1088,1148,1238,1298,1448,1598,1688,1748,1898,2078]	item_31_notShrunk_sizes_50_50_sent.png	69	นักธรณีวิทยา/เจาะ/ชั้นดิน/เพิ่ม/อีก/หลาย/จุด/ใน/(สัปดาห์)/หน้า/เพื่อ/หา/สาเหตุ/แผ่นดิน/ทรุด/ใน/จังหวัด/อ่างทอง	นักธรณีวิทยาเจาะชั้นดินเพิ่มอีกหลายจุดในเดือนหน้าหน้าเพื่อ หาสาเหตุแผ่นดินทรุดในจังหวัดอ่างทอง	False	target	mH	False	สัปดาห์	Above
31	2	50	25	False	[5,278,398,518,608,668,788,848,908,1058,1148,1238,1298,1448,1598,1688,1748,1898,2078]	item_31_shrunk_sizes_50_25_sent.png	69	นักธรณีวิทยา/เจาะ/ชั้นดิน/เพิ่ม/อีก/หลาย/จุด/ใน/(สัปดาห์)/หน้า/เพื่อ/หา/สาเหตุ/แผ่นดิน/ทรุด/ใน/จังหวัด/อ่างทอง	นักธรณีวิทยาเจาะชั้นดินเพิ่มอีกหลายจุดในเดือนหน้าหน้าเพื่อ หาสาเหตุแผ่นดินทรุดในจังหวัดอ่างทอง	False	target	Mh	True	สัปดาห์	Above
31	3	50	25	True	[5,278,398,518,608,668,788,848,878,1088,1148,1238,1298,1448,1598,1688,1748,1898,2078]	item_31_shrunk_sizes_50_25_sent.png	69	นักธรณีวิทยา/เจาะ/ชั้นดิน/เพิ่ม/อีก/หลาย/จุด/ใน/(สัปดาห์)/หน้า/เพื่อ/หา/สาเหตุ/แผ่นดิน/ทรุด/ใน/จังหวัด/อ่างทอง	นักธรณีวิทยาเจาะชั้นดินเพิ่มอีกหลายจุดในเดือนหน้าหน้าเพื่อ หาสาเหตุแผ่นดินทรุดในจังหวัดอ่างทอง	False	target	mh	True	สัปดาห์	Above
31	4	50	50	False	[5,278,398,518,608,668,788,848,908,1058,1148,1238,1298,1448,1598,1688,1748,1898,2078]	item_31_notShrunk_sizes_50_50_sent.png	69	นักธรณีวิทยา/เจาะ/ชั้นดิน/เพิ่ม/อีก/หลาย/จุด/ใน/(สัปดาห์)/หน้า/เพื่อ/หา/สาเหตุ/แผ่นดิน/ทรุด/ใน/จังหวัด/อ่างทอง	นักธรณีวิทยาเจาะชั้นดินเพิ่มอีกหลายจุดในเดือนหน้าหน้าเพื่อ หาสาเหตุแผ่นดินทรุดในจังหวัดอ่างทอง	False	target	MH	False	สัปดาห์	Above
32	1	50	50	True	[5,95,305,335,395,755,845,935,995,1115,1145,1265,1325,1385,1565,1715,1775,1865,2075]	item_32_notShrunk_sizes_50_50_sent.png	65	ปัญหา/(น้ำท่วม)/ขัง/ใน/กรุงเทพมหานคร/เกิด/จาก/คัน/กั้นน้ำ/ที่/ทำให้/น้ำ/ไม่/สามารถ/ระบาย/ได้/ตาม/ธรรมชาติ	คันกั้นนํ้าทําให้เกิดปัญหานํ้าท่วมขังในกรุงเทพมหานครเพราะ นํ้าไม่สามารถระบายได้ตามธรรมชาติ	True	target	mH	False	น้ำท่วม	Above
32	2	50	25	False	[5,125,275,335,395,755,845,935,995,1115,1145,1265,1325,1385,1565,1715,1775,1865,2075]	item_32_shrunk_sizes_50_25_sent.png	65	ปัญหา/(น้ำท่วม)/ขัง/ใน/กรุงเทพมหานคร/เกิด/จาก/คัน/กั้นน้ำ/ที่/ทำให้/น้ำ/ไม่/สามารถ/ระบาย/ได้/ตาม/ธรรมชาติ	คันกั้นนํ้าทําให้เกิดปัญหานํ้าท่วมขังในกรุงเทพมหานครเพราะ นํ้าไม่สามารถระบายได้ตามธรรมชาติ	True	target	Mh	True	น้ำท่วม	Above
32	3	50	25	True	[5,95,305,335,395,755,845,935,995,1115,1145,1265,1325,1385,1565,1715,1775,1865,2075]	item_32_shrunk_sizes_50_25_sent.png	65	ปัญหา/(น้ำท่วม)/ขัง/ใน/กรุงเทพมหานคร/เกิด/จาก/คัน/กั้นน้ำ/ที่/ทำให้/น้ำ/ไม่/สามารถ/ระบาย/ได้/ตาม/ธรรมชาติ	คันกั้นนํ้าทําให้เกิดปัญหานํ้าท่วมขังในกรุงเทพมหานครเพราะ นํ้าไม่สามารถระบายได้ตามธรรมชาติ	True	target	mh	True	น้ำท่วม	Above
32	4	50	50	False	[5,125,275,335,395,755,845,935,995,1115,1145,1265,1325,1385,1565,1715,1775,1865,2075]	item_32_notShrunk_sizes_50_50_sent.png	65	ปัญหา/(น้ำท่วม)/ขัง/ใน/กรุงเทพมหานคร/เกิด/จาก/คัน/กั้นน้ำ/ที่/ทำให้/น้ำ/ไม่/สามารถ/ระบาย/ได้/ตาม/ธรรมชาติ	คันกั้นนํ้าทําให้เกิดปัญหานํ้าท่วมขังในกรุงเทพมหานครเพราะ นํ้าไม่สามารถระบายได้ตามธรรมชาติ	True	target	MH	False	น้ำท่วม	Above
33	1	50	50	False	[5,95,185,305,395,545,635,665,845,935,1055,1145,1235,1265,1355,1445,1535,1715]	item_33_notShrunk_sizes_50_50_sent.png	57	ร้าน/ขาย/กาแฟ/และ/อาหาร/ว่าง/ที่/(วิทยาลัย)/การ/อาชีพ/เป็น/ร้าน/ที่/เปิด/ขาย/โดย/นักศึกษา	อาจารย์ที่วิทยาลัยการอาชีพเปิดร้านขายกาแฟและอาหารว่าง ในวิทยาลัย	False	target	MH	False	วิทยาลัย	Above
33	2	50	50	True	[5,95,185,305,395,545,635,875,935,1055,1145,1235,1265,1355,1445,1535,1715]	item_33_notShrunk_sizes_50_50_sent.png	57	ร้าน/ขาย/กาแฟ/และ/อาหาร/ว่าง/ที่/(วิทยาลัย)/การ/อาชีพ/เป็น/ร้าน/ที่/เปิด/ขาย/โดย/นักศึกษา	อาจารย์ที่วิทยาลัยการอาชีพเปิดร้านขายกาแฟและอาหารว่าง ในวิทยาลัย	False	target	mH	False	วิทยาลัย	Above
33	3	50	25	False	[5,95,185,305,395,545,635,665,845,935,1055,1145,1235,1265,1355,1445,1535,1715]	item_33_shrunk_sizes_50_25_sent.png	57	ร้าน/ขาย/กาแฟ/และ/อาหาร/ว่าง/ที่/(วิทยาลัย)/การ/อาชีพ/เป็น/ร้าน/ที่/เปิด/ขาย/โดย/นักศึกษา	อาจารย์ที่วิทยาลัยการอาชีพเปิดร้านขายกาแฟและอาหารว่าง ในวิทยาลัย	False	target	Mh	True	วิทยาลัย	Above
33	4	50	25	True	[5,95,185,305,395,545,635,875,935,1055,1145,1235,1265,1355,1445,1535,1715]	item_33_shrunk_sizes_50_25_sent.png	57	ร้าน/ขาย/กาแฟ/และ/อาหาร/ว่าง/ที่/(วิทยาลัย)/การ/อาชีพ/เป็น/ร้าน/ที่/เปิด/ขาย/โดย/นักศึกษา	อาจารย์ที่วิทยาลัยการอาชีพเปิดร้านขายกาแฟและอาหารว่าง ในวิทยาลัย	False	target	mh	True	วิทยาลัย	Above
34	1	50	25	False	[5,125,185,305,485,605,635,755,875,965,1025,1115,1175,1415,1475,1595,1745,1865,2015,2195,2255]	item_34_shrunk_sizes_50_25_sent.png	75	เสียง/ใน/ภาษา/หมายถึง/เสียง/ที่/มนุษย์/เปล่ง/ออก/มา/เพื่อ/สื่อ/ความหมาย/สื่อ/ความ/เข้าใจ/ติดต่อ/(สื่อสาร)/ระหว่าง/กัน	มนุษยใช้เสียงในภาษาเพื่อสื่อความหมายสื่อความเข้าใจติดต่อ สื่อสารระหว่างกัน	True	target	Mh	True	สื่อสาร	Above
34	2	50	25	True	[5,125,185,305,485,605,635,755,875,965,1025,1115,1175,1415,1475,1595,1745,1835,2045,2195,2255]	item_34_shrunk_sizes_50_25_sent.png	75	เสียง/ใน/ภาษา/หมายถึง/เสียง/ที่/มนุษย์/เปล่ง/ออก/มา/เพื่อ/สื่อ/ความหมาย/สื่อ/ความ/เข้าใจ/ติดต่อ/(สื่อสาร)/ระหว่าง/กัน	มนุษยใช้เสียงในภาษาเพื่อสื่อความหมายสื่อความเข้าใจติดต่อ สื่อสารระหว่างกัน	True	target	mh	True	สื่อสาร	Above
34	3	50	50	False	[5,125,185,305,485,605,635,755,875,965,1025,1115,1175,1415,1475,1595,1745,1865,2015,2195,2255]	item_34_notShrunk_sizes_50_50_sent.png	75	เสียง/ใน/ภาษา/หมายถึง/เสียง/ที่/มนุษย์/เปล่ง/ออก/มา/เพื่อ/สื่อ/ความหมาย/สื่อ/ความ/เข้าใจ/ติดต่อ/(สื่อสาร)/ระหว่าง/กัน	มนุษยใช้เสียงในภาษาเพื่อสื่อความหมายสื่อความเข้าใจติดต่อ สื่อสารระหว่างกัน	True	target	MH	False	สื่อสาร	Above
